대분류	중분류	Advertiser	Brand	광고목적	Device	Media 	Category	Product	Period	date	 Imp 	 click 	 cost 	conversion	Creative	layout	background	object	button	Shape	benefit	key topic	keyword	trigger	ad copy
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/18~2018/06/30	2018-06-21	134938	490	571340 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/18~2018/06/30	2018-06-22	161849	614	715924 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/18~2018/06/30	2018-06-23	164449	619	721754 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/18~2018/06/30	2018-06-24	173543	721	840686 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/18~2018/06/30	2018-06-25	169355	577	672782 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/18~2018/06/30	2018-06-26	175963	604	704264 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/18~2018/06/30	2018-06-27	167407	599	698434 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/18~2018/06/30	2018-06-28	156119	581	677446 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/18~2018/06/30	2018-06-29	155939	565	658790 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/18~2018/06/30	2018-06-30	165572	693	808038 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/21~2018/06/30	2018-06-21	134871	476	555016 			좌측	면분할	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/21~2018/06/30	2018-06-22	162966	594	692604 			좌측	면분할	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/21~2018/06/30	2018-06-23	164152	661	770726 			좌측	면분할	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/21~2018/06/30	2018-06-24	174618	707	824362 			좌측	면분할	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/21~2018/06/30	2018-06-25	170204	573	668118 			좌측	면분할	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/21~2018/06/30	2018-06-26	176400	625	728750 			좌측	면분할	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/21~2018/06/30	2018-06-27	167545	560	652960 			좌측	면분할	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/21~2018/06/30	2018-06-28	156636	519	605154 			좌측	면분할	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/21~2018/06/30	2018-06-29	155375	541	630806 			좌측	면분할	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/21~2018/06/30	2018-06-30	165711	645	752070 			좌측	면분할	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/7/01~2018/7/01	2018-07-01	120860	596	694936 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/7/01~2018/7/01	2018-07-01	121236	453	528198 			좌측	이미지	실사	유도형	가로형	경품	리워드	무상	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/7/01~2018/7/01	2018-07-01	121345	424	494384 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/05/28~2018/05/31	2018-05-28	1438	18	20988 			우측	단색_밝은색	실사	유도형	가로형	경품	리워드	무상	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/05/28~2018/05/31	2018-05-29	1456	13	15158 			우측	단색_밝은색	실사	유도형	가로형	경품	리워드	무상	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/05/28~2018/05/31	2018-05-30	1476	17	19822 			우측	단색_밝은색	실사	유도형	가로형	경품	리워드	무상	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/05/28~2018/05/31	2018-05-31	1541	12	13992 			우측	단색_밝은색	실사	유도형	가로형	경품	리워드	무상	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/05/28~2018/05/31	2018-05-28	1445	5	5830 			우측	단색_밝은색	실사	유도형	가로형	경품	리워드	무상	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/05/28~2018/05/31	2018-05-29	1385	6	6996 			우측	단색_밝은색	실사	유도형	가로형	경품	리워드	무상	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/05/28~2018/05/31	2018-05-30	1473	5	5830 			우측	단색_밝은색	실사	유도형	가로형	경품	리워드	무상	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/05/28~2018/05/31	2018-05-31	1582	7	8162 			우측	단색_밝은색	실사	유도형	가로형	경품	리워드	무상	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/05/28~2018/05/31	2018-05-28	1370	3	3498 			우측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/05/28~2018/05/31	2018-05-29	1373	4	4664 			우측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/05/28~2018/05/31	2018-05-30	1436	7	8162 			우측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/05/28~2018/05/31	2018-05-31	1528	6	6996 			우측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/01~2018/06/03	2018-06-01	2843	19	22154 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/01~2018/06/03	2018-06-02	2577	10	11660 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/01~2018/06/03	2018-06-03	2538	10	11660 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/01~2018/06/03	2018-06-01	2875	13	15158 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/01~2018/06/03	2018-06-02	2722	13	15158 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/06/01~2018/06/03	2018-06-03	2580	12	13992 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-01	13314	137	50005 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-02	2928	56	20440 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-03	2337	68	24820 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-04	10746	121	44165 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-05	13968	109	39785 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-06	3297	61	22265 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-07	12352	128	46720 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-08	14174	133	48545 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-09	3073	52	18980 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-10	2466	55	20075 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-11	12948	156	56940 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-12	13232	95	34675 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-13	3381	52	18980 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-14	5271	125	45625 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-15	6886	131	47815 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-16	5422	88	32120 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-17	4445	103	37595 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-18	9918	139	50735 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-19	25803	327	119355 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/20	2018-06-20	36389	341	124465 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-01	13523	113	41245 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-02	3033	81	29565 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-03	2385	67	24455 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-04	10676	131	47815 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-05	13887	95	34675 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-06	3360	51	18615 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-07	12463	127	46355 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-08	14243	118	43070 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-09	3135	71	25915 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-10	2309	56	20440 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-11	12975	87	31755 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-12	13462	124	45260 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-13	3339	57	20805 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-14	5201	76	27740 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/01~2018/06/15	2018-06-15	2930	8	2920 			좌측	이미지	실사	유도형	가로형	경품	이벤트참여	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/21~2018/06/30	2018-06-21	34707	330	120450 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/21~2018/06/30	2018-06-22	28300	285	104025 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/21~2018/06/30	2018-06-23	5178	97	35405 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/21~2018/06/30	2018-06-24	4040	107	39055 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/21~2018/06/30	2018-06-25	34593	327	119355 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/21~2018/06/30	2018-06-26	39678	333	121545 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/21~2018/06/30	2018-06-27	30426	323	117895 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/21~2018/06/30	2018-06-28	17545	276	100740 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/21~2018/06/30	2018-06-29	17448	183	66795 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/06/21~2018/06/30	2018-06-30	6003	132	48180 			좌측	이미지	실사	유도형	가로형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-01	322119	8675	294950 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-02	318871	8760	297840 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-03	316822	8782	298588 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-04	413332	8534	290156 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-05	371449	7184	244256 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-06	195283	4738	161092 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-07	136293	4258	144772 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-08	154634	8336	283424 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-09	109522	7423	252382 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-10	88705	5971	203014 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-11	105685	5437	184858 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-12	88374	4815	163710 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-13	58936	3772	128248 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-14	53282	3690	125460 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-15	56205	4759	161806 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-16	48418	4708	160072 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-17	43570	4375	148750 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-18	50400	4435	150790 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-19	342400	8734	296956 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	SM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/20	2018-06-20	295956	9017	306578 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/15	2018-06-01	326583	8759	297806 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/15	2018-06-02	315927	8740	297160 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM6	이벤트참여	MO	버즈스크린	배너광고	전면잠금화면	2018/06/01~2018/06/15	2018-06-03	317240	8765	298010 			좌측	이미지	실사	유도형	정방형	경품	고객편익	경품	혜택	주목
