대분류	중분류	Advertiser	Brand	광고목적	Device	Media	Category	Product	Period	date	Imp	click	cost	conversion	Creative	layout	background	object	button	Shape	benefit	keytopic	keyword	trigger	adcopy
자동차및수송기기	전문서비스	르노삼성	Transversal	이벤트참여	MO	버즈스크린	배너광고	잠금화면이미지(CPA)	2018/7/2~2018/7/27	2018-07-18	52825	15277	290263			중앙	이미지	실사	유도형	정방형	경품	이벤트	증정	Reward	Suggestion
자동차및수송기기	전문서비스	르노삼성	Transversal	이벤트참여	MO	버즈스크린	배너광고	잠금화면이미지(CPA)	2018/7/2~2018/7/27	2018-07-19	52995	14453	274607			중앙	이미지	실사	유도형	정방형	경품	이벤트	증정	Reward	Suggestion
자동차및수송기기	전문서비스	르노삼성	Transversal	이벤트참여	MO	버즈스크린	배너광고	잠금화면이미지(CPA)	2018/7/2~2018/7/27	2018-07-20	53643	14621	277799			중앙	이미지	실사	유도형	정방형	경품	이벤트	증정	Reward	Suggestion
자동차및수송기기	전문서비스	르노삼성	Transversal	이벤트참여	MO	버즈스크린	배너광고	잠금화면이미지(CPA)	2018/7/2~2018/7/27	2018-07-21	51077	14837	281903			중앙	이미지	실사	유도형	정방형	경품	이벤트	증정	Reward	Suggestion
자동차및수송기기	전문서비스	르노삼성	Transversal	이벤트참여	MO	버즈스크린	배너광고	잠금화면이미지(CPA)	2018/7/2~2018/7/27	2018-07-22	47766	15047	285893			중앙	이미지	실사	유도형	정방형	경품	이벤트	증정	Reward	Suggestion
자동차및수송기기	전문서비스	르노삼성	Transversal	이벤트참여	MO	버즈스크린	배너광고	잠금화면이미지(CPA)	2018/7/2~2018/7/27	2018-07-23	55262	12714	241566			중앙	이미지	실사	유도형	정방형	경품	이벤트	증정	Reward	Suggestion
자동차및수송기기	전문서비스	르노삼성	Transversal	이벤트참여	MO	버즈스크린	배너광고	잠금화면이미지(CPA)	2018/7/2~2018/7/27	2018-07-24	55017	3582	68058			중앙	이미지	실사	유도형	정방형	경품	이벤트	증정	Reward	Suggestion
자동차및수송기기	전문서비스	르노삼성	Transversal	이벤트참여	MO	버즈스크린	배너광고	잠금화면이미지(CPA)	2018/7/2~2018/7/27	2018-07-25	415492	13315	252985			중앙	이미지	실사	유도형	정방형	경품	이벤트	증정	Reward	Suggestion
자동차및수송기기	전문서비스	르노삼성	Transversal	이벤트참여	MO	버즈스크린	배너광고	잠금화면이미지(CPA)	2018/7/2~2018/7/27	2018-07-26	435026	13498	256462			중앙	이미지	실사	유도형	정방형	경품	이벤트	증정	Reward	Suggestion
자동차및수송기기	전문서비스	르노삼성	Transversal	이벤트참여	MO	버즈스크린	배너광고	잠금화면이미지(CPA)	2018/7/2~2018/7/27	2018-07-27	302982	10239	194541			중앙	이미지	실사	유도형	정방형	경품	이벤트	증정	Reward	Suggestion
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-06-18	8378	128	21888			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-06-19	21643	197	33687			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-06-20	20280	199	34029			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-06-21	19553	193	33003			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-06-22	19770	179	30609			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-06-23	4830	98	16758			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-06-24	3827	112	19152			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-06-25	21925	218	37278			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-06-26	28481	223	38133			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-06-27	28045	271	46341			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-06-28	18579	237	40527			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-06-29	21652	185	31635			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-06-30	6466	120	20520			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-01	8041	130	22230			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-02	16654	239	40869			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-03	15465	194	33174			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-04	37743	371	63441			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-05	34920	358	61218			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-06	32459	345	58995			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-07	7622	121	20691			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-08	5831	108	18468			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-09	32983	287	49077			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-10	24973	332	56772			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-11	30810	278	47538			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-12	30588	345	58995			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-13	21002	310	53010			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-14	6250	114	19494			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-15	4817	105	17955			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-16	25239	311	53181			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-17	33481	328	56088			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-18	26842	325	55575			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-19	31032	322	55062			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-20	25917	291	49761			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-21	5538	107	18297			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-22	4138	119	20349			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-23	31761	353	60363			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-24	25717	287	49077			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-25	26902	280	47880			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-26	21919	265	45315			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-27	18611	224	38304			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-28	5474	109	18639			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-29	4057	92	15732			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-30	30975	255	43605			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	PC	SK엔카	배너광고	팝언더	2018/6/18~2018/7/31	2018-07-31	30758	268	45828			좌측	이미지	실사	유도형	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-06-18	377531	2005	342855			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-06-19	374036	2108	360468			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-06-20	374050	2134	364914			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-06-21	371629	2115	361665			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-06-22	369534	2181	372951			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-06-23	367724	2012	344052			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-06-24	367537	2025	346275			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-06-25	363199	2155	368505			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-06-26	361251	2197	375687			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-06-27	359648	2100	359100			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-06-28	357476	2117	362007			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-06-29	356245	1997	341487			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-06-30	353189	2001	342171			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-01	350980	1844	315324			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-02	347650	1819	311049			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-03	345919	1955	334305			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-04	343922	1879	321309			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-05	341355	1860	318060			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-06	338194	1845	315495			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-07	335547	1788	305748			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-08	332957	1741	297711			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-09	329306	1746	298566			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-10	326750	1762	301302			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-11	323789	1716	293436			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-12	320154	1734	296514			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-13	317112	1708	292068			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-14	312415	1710	292410			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-15	310215	1664	284544			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-16	305934	1788	305748			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-17	301227	1790	306090			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-18	297016	1670	285570			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-19	292565	1634	279414			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-20	287528	1615	276165			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-21	282489	1405	240255			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-22	276505	1561	266931			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-23	271368	1652	282492			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-24	264144	1601	273771			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-25	255867	1498	256158			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-26	247879	1470	251370			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-27	237213	1454	248634			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-28	225976	1331	227601			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-29	210038	1305	223155			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-30	189052	1185	202635			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	SK엔카	배너광고	매물중단띠배너	2018/6/18~2018/7/31	2018-07-31	151561	1041	178011			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3RES-EDITION	이벤트참여	PC	네이버	배너광고	메인타임보드기본형	43287	2018-07-06	2616935	2903	3495212			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/6/18~2018/6/24	2018-06-18	224689	1174	1413496			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/6/18~2018/6/24	2018-06-19	117621	608	732032			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/6/18~2018/6/24	2018-06-20	57222	311	374444			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/6/18~2018/6/24	2018-06-21	75255	382	459928			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/6/18~2018/6/24	2018-06-22	188271	1017	1224468			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/6/18~2018/6/24	2018-06-23	216993	1196	1439984			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/6/18~2018/6/24	2018-06-24	434066	2333	2808932			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/7/2~2018/7/8	2018-07-02	250366	1296	1560384			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/7/2~2018/7/8	2018-07-03	241625	1337	1609748			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
자동차및수송기기	전문서비스	르노삼성	QM3S-EDITION	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/7/2~2018/7/8	2018-07-04	195465	987	1188348			좌측	이미지	실사	없음	가로형	경품	프로모션	참여	Reward	Attention
